State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
TX,78228.0,1,San Antonio,US,29.45,-98.56,61940.0,33.3,36692.0,16176.0,0
TX,78229.0,4,San Antonio,US,29.51,-98.55,30897.0,30.4,36290.0,22024.0,0
TX,78230.0,5,San Antonio,US,29.56,-98.54,43388.0,34.2,56392.0,35159.0,0
TX,78231.0,2,Shavano Park,US,29.6,-98.54,8098.0,41.9,84714.0,43847.0,0
TX,78232.0,4,San Antonio,US,29.61,-98.47,38057.0,38.0,66665.0,37535.0,0
TX,78233.0,1,Live Oak,US,29.56,-98.33,47707.0,34.7,55311.0,23530.0,0
TX,78234.0,1,Fort Sam Houston,US,29.47,-98.43,6568.0,20.7,61923.0,16305.0,0
TX,78236.0,2,san antonio,US,29.39,-98.61,8288.0,20.4,61090.0,13871.0,0
TX,78238.0,2,San Antonio,US,29.47,-98.61,25954.0,34.3,44854.0,22984.0,0
TX,78240.0,3,San Antonio,US,29.52,-98.57,56938.0,31.5,49463.0,26965.0,0
TX,78244.0,1,San Antonio,US,29.49,-98.35,31379.0,30.8,57083.0,20918.0,0
TX,78245.0,2,San Antonio,US,29.44,-98.65,64505.0,29.4,59624.0,20553.0,0
TX,78247.0,1,San Antonio,US,29.6,-98.42,52097.0,35.1,69067.0,28818.0,0
TX,78248.0,1,San Antonio,US,29.61,-98.51,14618.0,43.5,100648.0,51472.0,0
TX,78249.0,3,San Antonio,US,29.59,-98.62,54075.0,28.9,64945.0,27719.0,0
TX,78250.0,3,San Antonio,US,29.55,-98.64,58202.0,33.8,61700.0,25077.0,0
TX,78251.0,2,San Antonio,US,29.44,-98.67,56996.0,30.5,65869.0,26505.0,0
TX,78253.0,2,San Antonio,US,29.55,-98.66,36184.0,32.6,90066.0,31602.0,0
TX,78254.0,1,San Antonio,US,29.53,-98.68,51049.0,31.6,76532.0,26871.0,0
TX,78256.0,2,San Antonio,US,29.59,-98.62,8837.0,27.1,68686.0,42138.0,0
TX,78257.0,3,San Antonio,US,29.66,-98.6,4469.0,41.3,114041.0,64560.0,0
TX,78258.0,3,San Antonio,US,29.66,-98.45,43569.0,34.7,105681.0,47945.0,0
TX,78259.0,2,San Antonio,US,29.65,-98.45,23887.0,35.5,96962.0,37405.0,0
TX,78261.0,1,San Antonio,US,29.67,-98.43,15383.0,34.4,102229.0,43826.0,0
TX,78288.0,3,San Antonio,US,29.53,-98.58,0.0,0.0,0.0,0.0,0
TX,78363.0,1,Kingsville,US,27.52,-97.86,30481.0,27.5,37708.0,18300.0,0
TX,78374.0,1,Portland,US,27.88,-97.32,17652.0,33.3,66958.0,28815.0,0
TX,78411.0,2,Corpus Christi,US,27.74,-97.37,27192.0,37.3,44692.0,24896.0,0
TX,78412.0,2,Corpus Christi,US,27.72,-97.33,39245.0,29.4,47389.0,23647.0,0
TX,78414.0,1,Corpus Christi,US,27.69,-97.38,36259.0,33.6,80307.0,34455.0,0
TX,78501.0,2,McAllen,US,26.24,-98.23,63887.0,33.3,32806.0,16334.0,0
TX,78503.0,4,McAllen,US,26.19,-98.21,22689.0,32.9,33051.0,21454.0,0
TX,78504.0,3,McAllen,US,26.27,-98.21,51444.0,31.6,65500.0,27877.0,0
TX,78520.0,1,Brownsville,US,25.97,-97.51,63786.0,31.1,31641.0,14358.0,0
TX,78521.0,1,Brownsville,US,25.95,-97.5,92394.0,29.1,26663.0,11612.0,0
TX,78526.0,1,Brownsville,US,25.97,-97.51,45445.0,30.3,50094.0,18291.0,0
TX,78539.0,2,Edinburg,US,26.31,-98.16,33786.0,32.8,54755.0,22069.0,0
TX,78550.0,3,Harlingen,US,26.21,-97.67,51036.0,31.5,34052.0,16510.0,0
TX,78552.0,1,Harlingen,US,26.18,-97.72,38002.0,33.0,43490.0,20164.0,0
TX,78570.0,1,Mercedes,US,26.16,-97.89,34508.0,25.9,29167.0,10777.0,0
TX,78572.0,1,Mission,US,26.2,-98.29,76488.0,34.5,36407.0,16776.0,0
TX,78577.0,1,Pharr,US,26.18,-98.19,74619.0,28.0,34646.0,13692.0,0
TX,78596.0,1,Weslaco,US,26.17,-98.01,65919.0,30.4,33034.0,13649.0,0
TX,78602.0,1,Bastrop,US,30.11,-97.33,25855.0,40.1,55492.0,24296.0,0
TX,78610.0,1,Buda,US,30.09,-97.82,29200.0,34.9,74250.0,29610.0,0
TX,78613.0,6,Cedar Park,US,30.53,-97.78,73448.0,34.4,84556.0,34849.0,0
TX,78626.0,2,Georgetown,US,30.65,-97.68,28876.0,34.1,58823.0,24739.0,0
TX,78628.0,2,Georgetown,US,30.68,-97.7,26544.0,44.3,80131.0,39010.0,0
TX,78634.0,1,Hutto,US,30.54,-97.56,26701.0,31.8,75317.0,26967.0,0
TX,78640.0,2,Kyle,US,30.02,-97.84,45772.0,31.4,65464.0,23180.0,0
TX,78641.0,2,Leander,US,30.56,-97.84,52984.0,34.6,77052.0,31313.0,0
TX,78653.0,1,Manor,US,30.35,-97.56,19072.0,30.5,62198.0,21236.0,0
TX,78654.0,1,Marble Falls,US,30.56,-98.27,17860.0,45.2,47914.0,27908.0,0
TX,78660.0,3,Pflugerville,US,30.47,-97.6,79067.0,34.2,76368.0,30306.0,0
TX,78664.0,3,Round Rock,US,30.57,-97.65,59765.0,31.7,62446.0,26672.0,0
TX,78665.0,2,Round Rock,US,30.56,-97.62,41517.0,32.9,85990.0,31918.0,0
TX,78666.0,5,San Marcos,US,29.9,-97.94,72866.0,24.5,34240.0,18559.0,0
TX,78681.0,4,Round Rock,US,30.56,-97.69,54923.0,35.3,96100.0,35720.0,0
TX,78701.0,6,Austin,US,30.28,-97.74,7051.0,33.5,96455.0,94892.0,0
TX,78703.0,4,Austin,US,30.31,-97.75,20530.0,36.1,88163.0,72850.0,0
TX,78704.0,7,Austin,US,30.26,-97.74,44668.0,32.0,58601.0,41560.0,0
TX,78705.0,3,Austin,US,30.3,-97.73,32346.0,21.0,12385.0,11246.0,0
TX,78712.0,1,Austin,US,30.28,-97.74,828.0,19.7,0.0,3369.0,0
TX,78713.0,1,austin,US,30.29,-97.74,0.0,0.0,0.0,0.0,0
TX,78717.0,2,Austin,US,30.48,-97.8,26072.0,34.9,100364.0,41582.0,0
TX,78723.0,2,Austin,US,30.31,-97.7,32155.0,31.9,42433.0,23463.0,0
TX,78726.0,2,Austin,US,30.45,-97.83,13027.0,32.3,70664.0,42583.0,0
TX,78727.0,2,Austin,US,30.42,-97.69,29354.0,35.3,72953.0,37805.0,0
TX,78729.0,1,Austin,US,30.44,-97.74,29386.0,33.3,65279.0,35280.0,0
TX,78731.0,3,Austin,US,30.37,-97.76,26595.0,39.0,82892.0,59754.0,0
TX,78734.0,2,Lakeway,US,30.34,-97.97,18948.0,43.8,95539.0,50463.0,0
TX,78736.0,1,Austin,US,30.23,-97.87,7621.0,43.6,92581.0,47296.0,0
TX,78737.0,1,Austin,US,30.4,-97.85,14544.0,41.6,127934.0,51269.0,0
TX,78738.0,1,Austin,US,30.3,-97.93,14795.0,40.5,128160.0,54116.0,0
TX,78741.0,1,Austin,US,30.24,-97.73,51770.0,26.7,31657.0,18689.0,0
TX,78744.0,1,Austin,US,30.22,-97.69,46408.0,28.7,42440.0,16744.0,0
TX,78746.0,5,Austin,US,30.29,-97.8,27928.0,41.5,128184.0,80898.0,0
TX,78748.0,4,Austin,US,30.18,-97.79,46679.0,32.9,70141.0,32018.0,0
TX,78749.0,4,Austin,US,30.23,-97.82,36210.0,36.6,89713.0,42215.0,0
TX,78750.0,1,Austin,US,30.45,-97.79,28626.0,39.1,76285.0,42435.0,0
TX,78756.0,1,Austin,US,30.31,-97.74,8908.0,35.4,64978.0,47118.0,0
TX,78757.0,1,Austin,US,30.36,-97.74,23118.0,37.8,61497.0,38542.0,0
TX,78759.0,4,Austin,US,30.4,-97.73,40629.0,38.9,71647.0,48713.0,0
TX,78840.0,1,Del Rio,US,29.39,-100.9,48348.0,31.9,42291.0,18642.0,0
TX,79016.0,1,Canyon,US,34.98,-101.92,112.0,19.8,0.0,4863.0,0
TX,79065.0,1,Pampa,US,35.55,-100.97,21383.0,36.9,43243.0,21438.0,0
TX,79103.0,1,Amarillo,US,35.19,-101.8,11765.0,31.1,42973.0,17505.0,0
TX,79109.0,1,Amarillo,US,35.19,-101.87,43388.0,37.4,56127.0,32388.0,0
TX,79121.0,1,Amarillo,US,35.19,-101.93,6575.0,50.9,77551.0,46193.0,0
TX,79124.0,1,Amarillo,US,35.18,-101.94,8502.0,38.9,83320.0,41981.0,0
TX,79336.0,1,Levelland,US,33.59,-102.37,17209.0,32.6,51081.0,22778.0,0
TX,79401.0,1,Lubbock,US,33.59,-101.87,7799.0,22.4,15463.0,11288.0,0
TX,79403.0,1,Lubbock,US,33.66,-101.82,17073.0,33.7,33385.0,14881.0,0
TX,79407.0,3,Lubbock,US,33.58,-101.94,18243.0,31.5,43131.0,28246.0,0
TX,79416.0,1,Lubbock,US,33.59,-101.92,33839.0,27.1,45749.0,24666.0,0
TX,79423.0,2,Lubbock,US,33.52,-101.87,35245.0,34.1,58818.0,30156.0,0
TX,79424.0,3,Lubbock,US,33.52,-101.91,43576.0,37.1,77171.0,39123.0,0
TX,79601.0,2,Abilene,US,32.48,-99.69,28056.0,30.2,36211.0,15115.0,0
TX,79605.0,2,Abilene,US,32.43,-99.76,29264.0,33.0,42397.0,23051.0,0
TX,79606.0,1,Abilene,US,32.4,-99.76,24026.0,31.8,57102.0,29464.0,0
TX,79699.0,1,Abilene,US,32.39,-99.7,199.0,19.3,0.0,4647.0,0
TX,79701.0,1,Midland,US,31.97,-102.07,29659.0,30.5,52004.0,23420.0,0
TX,79705.0,3,Midland,US,32.04,-102.12,35954.0,34.5,71416.0,39576.0,0
TX,79707.0,2,Midland,US,32.03,-102.14,36158.0,35.4,82925.0,48169.0,0
TX,79761.0,1,Odessa,US,31.85,-102.37,33502.0,31.4,50195.0,24115.0,0
TX,79762.0,4,Odessa,US,31.89,-102.33,43084.0,31.3,62317.0,31207.0,0
TX,79901.0,1,El Paso,US,31.76,-106.49,10347.0,40.3,14019.0,10179.0,0
TX,79902.0,1,El Paso,US,31.77,-106.5,20834.0,37.3,31152.0,24257.0,0
TX,79906.0,2,Ft. Bliss,US,31.81,-106.41,4874.0,21.4,45438.0,15272.0,0
TX,79912.0,3,El Paso,US,31.87,-106.53,79252.0,34.0,60256.0,30394.0,0
TX,79924.0,1,El Paso,US,31.9,-106.44,59019.0,32.8,40533.0,17321.0,0
TX,79925.0,7,El Paso,US,31.8,-106.38,40639.0,35.5,45305.0,22084.0,0
TX,79932.0,2,El Paso,US,31.91,-106.57,27136.0,32.0,53186.0,24371.0,0
TX,79936.0,5,El Paso,US,31.79,-106.27,113887.0,31.2,51784.0,21567.0,0
TX,79968.0,1,El Paso,US,31.77,-106.5,0.0,0.0,0.0,0.0,0
UT,84003.0,1,American Fork,US,40.37,-111.79,45184.0,25.9,79033.0,26305.0,0
UT,84005.0,1,Eagle Mountain,US,40.36,-111.97,24933.0,21.6,69289.0,19235.0,0
UT,84009.0,2,South Jordan,US,40.54,-111.99,0.0,0.0,0.0,0.0,0
UT,84010.0,3,Woods Cross,US,40.88,-111.89,45782.0,34.7,62782.0,27784.0,0
UT,84014.0,1,Centerville,US,40.92,-111.89,16387.0,35.2,78438.0,31049.0,0
UT,84015.0,3,West Point,US,41.14,-112.02,63699.0,29.4,59489.0,20808.0,0
UT,84020.0,1,Draper,US,40.53,-111.86,44297.0,31.2,95804.0,35642.0,0
UT,84025.0,2,Farmington,US,40.99,-111.91,21277.0,29.0,92698.0,31681.0,0
UT,84032.0,1,Heber City,US,40.51,-111.41,20140.0,30.3,63613.0,25018.0,0
UT,84040.0,1,Layton,US,41.06,-111.94,23372.0,34.2,90887.0,34578.0,0
UT,84041.0,2,Layton,US,41.09,-111.97,47664.0,28.3,60900.0,22141.0,0
UT,84043.0,3,Lehi,US,40.43,-111.82,55710.0,23.9,76938.0,23302.0,0
UT,84047.0,1,Fort Union,US,40.62,-111.86,32277.0,31.0,50959.0,24202.0,0
UT,84057.0,2,Orem,US,40.31,-111.7,38041.0,26.0,51749.0,18682.0,0
UT,84060.0,2,Park City,US,40.66,-111.51,8006.0,40.4,105553.0,65427.0,0
UT,84065.0,1,Riverton,US,40.51,-111.98,41744.0,31.0,85944.0,27513.0,0
UT,84070.0,4,Sandy,US,40.59,-111.89,25864.0,32.8,61592.0,27021.0,0
UT,84074.0,1,Tooele,US,40.55,-112.3,46939.0,30.5,64626.0,23167.0,0
UT,84078.0,1,Vernal,US,40.46,-109.54,29313.0,29.5,67788.0,24708.0,0
UT,84084.0,2,West Jordan,US,40.61,-111.98,36662.0,33.8,65685.0,25297.0,0
UT,84087.0,1,Woods Cross,US,40.86,-111.9,15095.0,30.7,79551.0,25519.0,0
UT,84088.0,2,West Jordan,US,40.59,-111.94,37845.0,31.4,65678.0,22709.0,0
UT,84093.0,1,Sandy,US,40.58,-111.84,23288.0,39.0,93103.0,37350.0,0
UT,84094.0,1,Sandy,US,40.58,-111.86,28052.0,32.7,70364.0,26217.0,0
UT,84095.0,1,South Jordan,US,40.54,-111.98,60489.0,31.4,93984.0,31368.0,0
UT,84097.0,2,Orem,US,40.28,-111.68,20923.0,30.2,73173.0,27166.0,0
UT,84098.0,3,Park City,US,40.75,-111.54,18301.0,40.6,114159.0,55250.0,0
UT,84101.0,6,Salt Lake City,US,40.77,-111.89,4851.0,34.0,41890.0,38008.0,0
UT,84102.0,2,Salt Lake City,US,40.76,-111.87,18047.0,29.3,38282.0,29213.0,0
UT,84106.0,3,Salt Lake City,US,40.73,-111.86,35279.0,33.5,55837.0,28732.0,0
UT,84107.0,2,Murray,US,40.66,-111.88,33836.0,33.1,47413.0,25043.0,0
UT,84108.0,3,Salt Lake City,US,40.76,-111.83,20779.0,34.3,88083.0,49610.0,0
UT,84109.0,2,Salt Lake City,US,41.03,-111.8,24185.0,36.2,77395.0,37916.0,0
UT,84111.0,1,Salt Lake City,US,40.77,-111.89,10909.0,34.6,30516.0,27370.0,0
UT,84112.0,2,Salt Lake City,US,40.77,-111.84,2252.0,19.8,0.0,5187.0,0
UT,84115.0,3,South Salt Lake City,US,40.73,-111.89,26309.0,31.0,32470.0,18550.0,0
UT,84117.0,1,Salt Lake City,US,40.67,-111.84,25147.0,38.9,63167.0,39111.0,0
UT,84119.0,1,West Valley City,US,40.7,-111.96,54519.0,29.9,44355.0,17012.0,0
UT,84120.0,1,West Valley City,US,40.71,-112.02,50686.0,30.2,56486.0,18124.0,0
UT,84121.0,3,Salt Lake City,US,40.65,-111.8,41604.0,37.8,76858.0,39642.0,0
UT,84122.0,3,Salt Lake City,US,40.79,-111.98,0.0,0.0,0.0,0.0,0
UT,84123.0,1,Taylorsville,US,40.65,-111.94,38684.0,32.0,49460.0,24028.0,0
UT,84128.0,1,West Valley City,US,40.69,-112.05,27808.0,30.0,61838.0,18071.0,0
UT,84132.0,1,Salt Lake City,US,40.77,-111.84,0.0,0.0,0.0,0.0,0
UT,84302.0,1,Brigham City,US,41.51,-112.02,24253.0,32.3,52955.0,21714.0,0
UT,84321.0,1,Logan,US,41.72,-111.83,45611.0,24.1,40204.0,17692.0,0
UT,84341.0,1,Logan,US,41.76,-111.83,21739.0,24.4,47286.0,22109.0,0
UT,84403.0,3,South Ogden,US,41.19,-111.94,37843.0,31.7,53383.0,25999.0,0
UT,84404.0,1,Ogden,US,41.25,-111.97,59051.0,31.0,51398.0,20734.0,0
UT,84405.0,1,Riverdale,US,41.18,-112.01,31472.0,32.8,57181.0,24851.0,0
UT,84414.0,1,North Ogden,US,41.3,-111.97,28311.0,33.0,75572.0,28372.0,0
UT,84501.0,1,Price,US,39.6,-110.82,13323.0,33.4,51641.0,21089.0,0
UT,84532.0,1,Moab,US,38.57,-109.55,9604.0,39.4,40711.0,22839.0,0
UT,84660.0,1,Spanish Fork,US,40.12,-111.65,40257.0,26.0,65633.0,19883.0,0
UT,84701.0,1,RICHFIELD,US,38.76,-112.08,8838.0,30.5,41768.0,18450.0,0
UT,84720.0,1,Cedar City,US,37.66,-113.08,20210.0,27.1,46546.0,19541.0,0
UT,84770.0,3,St. George,US,37.13,-113.59,40799.0,32.8,44098.0,20851.0,0
UT,84790.0,2,St. George,US,37.11,-113.52,38822.0,37.9,56356.0,25026.0,0
VA,20105.0,1,Aldie,US,38.94,-77.55,15021.0,33.9,140865.0,46953.0,0
VA,20109.0,3,Manassas,US,38.79,-77.5,37332.0,31.8,64201.0,27563.0,0
VA,20110.0,2,Manassas,US,38.76,-77.45,48019.0,33.6,75649.0,29621.0,0
VA,20112.0,1,Manassas,US,38.68,-77.36,26867.0,40.7,134661.0,46841.0,0
VA,20120.0,1,Centerville,US,38.85,-77.45,41180.0,36.8,112664.0,48409.0,0
VA,20121.0,1,Centerville,US,38.84,-77.44,29835.0,33.1,89581.0,37268.0,0
VA,20124.0,1,Clifton,US,38.83,-77.41,15620.0,41.8,170185.0,60266.0,0
VA,20132.0,2,Purcellville,US,39.14,-77.69,17939.0,36.1,132266.0,44549.0,0
VA,20136.0,2,Bristow,US,38.75,-77.55,31361.0,31.6,127860.0,39638.0,0
VA,20147.0,3,Ashburn,US,39.06,-77.47,61983.0,34.3,120523.0,48247.0,0
VA,20148.0,2,Broadlands,US,39.03,-77.51,38831.0,33.5,165335.0,53829.0,0
VA,20151.0,1,Chantilly,US,38.89,-77.45,22203.0,35.9,118325.0,46321.0,0
VA,20152.0,3,South Riding,US,38.92,-77.49,28574.0,34.4,141280.0,48796.0,0
VA,20155.0,4,Gainesville,US,38.81,-77.61,32716.0,36.4,124792.0,46827.0,0
VA,20164.0,4,Sterling Park,US,39.03,-77.37,39222.0,33.6,85323.0,31515.0,0
VA,20165.0,2,Sterling,US,39.04,-77.4,33519.0,38.4,132513.0,53334.0,0
VA,20166.0,9,Sterling,US,39.03,-77.42,10150.0,33.8,99438.0,40145.0,0
VA,20169.0,2,Haymarket,US,38.84,-77.64,22604.0,37.7,146588.0,52133.0,0
VA,20170.0,3,Herndon,US,38.97,-77.38,42818.0,34.9,113226.0,43719.0,0
VA,20171.0,4,Herndon,US,38.95,-77.38,49067.0,34.8,140350.0,54827.0,0
VA,20176.0,5,Leesburg,US,39.12,-77.47,50629.0,35.8,120256.0,47414.0,0
VA,20186.0,3,Warrenton,US,38.73,-77.8,14713.0,42.5,78190.0,42510.0,0
VA,20187.0,1,Warrenton,US,38.73,-77.77,16511.0,41.5,118152.0,48101.0,0
VA,20190.0,6,Reston,US,38.96,-77.34,18445.0,38.2,93581.0,58469.0,0
VA,20191.0,2,Reston,US,38.94,-77.33,29362.0,39.1,109428.0,53553.0,0
VA,20194.0,1,Reston,US,38.98,-77.35,13635.0,39.3,142837.0,75753.0,0
VA,22003.0,2,Annandale,US,38.83,-77.18,60058.0,39.4,95698.0,39320.0,0
VA,22015.0,4,Burke,US,38.8,-77.28,45029.0,39.0,120770.0,45382.0,0
VA,22025.0,2,Dumfries,US,38.6,-77.33,16897.0,41.1,113800.0,47535.0,0
VA,22030.0,5,Fairfax,US,38.85,-77.3,57649.0,33.6,104677.0,45208.0,0
VA,22031.0,4,Merrifield,US,38.88,-77.23,31445.0,36.5,104877.0,47711.0,0
VA,22032.0,1,Fairfax,US,38.82,-77.28,29956.0,42.1,140253.0,50387.0,0
VA,22033.0,7,Fairfax,US,38.88,-77.36,39359.0,34.9,107360.0,49880.0,0
VA,22041.0,4,Falls Church,US,38.85,-77.12,29110.0,37.2,69272.0,34618.0,0
VA,22042.0,2,Falls Church,US,38.87,-77.2,34215.0,35.9,98807.0,43185.0,0
VA,22043.0,1,Falls Church,US,38.9,-77.2,25923.0,35.2,108433.0,50003.0,0
VA,22044.0,3,Falls Church,US,38.87,-77.14,14230.0,36.0,76650.0,41928.0,0
VA,22046.0,3,Falls Church,US,38.89,-77.17,17062.0,39.3,127321.0,63712.0,0
VA,22060.0,3,Fort Belvoir,US,38.72,-77.14,10260.0,26.0,76753.0,30302.0,0
VA,22066.0,1,Great Falls,US,39.0,-77.29,18366.0,46.5,226386.0,97855.0,0
VA,22079.0,1,Lorton,US,38.71,-77.26,34218.0,36.2,107678.0,44041.0,0
VA,22101.0,4,McLean,US,38.94,-77.15,29867.0,45.7,179743.0,93751.0,0
VA,22102.0,7,Mclean,US,38.93,-77.2,23806.0,39.1,114457.0,78053.0,0
VA,22124.0,1,Oakton,US,38.88,-77.3,18352.0,42.5,154016.0,76531.0,0
VA,22134.0,1,Quantico,US,38.51,-77.31,8644.0,22.7,58526.0,22821.0,0
VA,22150.0,5,Springfield,US,38.78,-77.17,26912.0,37.3,87757.0,36361.0,0
VA,22152.0,1,Springfield,US,38.78,-77.24,28900.0,39.7,115931.0,47460.0,0
VA,22153.0,2,Springfield,US,38.75,-77.21,30809.0,39.5,132523.0,49847.0,0
VA,22180.0,2,Vienna,US,38.9,-77.26,25035.0,39.2,136038.0,57602.0,0
VA,22182.0,2,Vienna,US,38.93,-77.24,26532.0,41.4,169943.0,70189.0,0
VA,22192.0,7,Woodbridge,US,38.69,-77.29,56024.0,35.8,96784.0,41379.0,0
VA,22193.0,1,Dale City,US,38.65,-77.33,80461.0,33.3,91120.0,32002.0,0
VA,22201.0,3,Arlington,US,38.9,-77.09,35137.0,31.3,115000.0,78850.0,0
VA,22202.0,12,Arlington,US,38.87,-77.05,22337.0,34.0,107478.0,77040.0,0
VA,22203.0,3,Arlington,US,38.88,-77.1,23462.0,31.5,95775.0,56893.0,0
VA,22204.0,1,Arlington,US,38.86,-77.08,53091.0,34.1,79078.0,40619.0,0
VA,22206.0,1,Arlington,US,38.85,-77.07,21142.0,34.7,102365.0,59408.0,0
VA,22207.0,3,Arlington,US,38.9,-77.12,33153.0,40.3,167816.0,76177.0,0
VA,22209.0,4,Rosslyn,US,38.9,-77.07,12118.0,32.9,100587.0,81906.0,0
VA,22211.0,1,Fort Myer,US,38.87,-77.08,1020.0,21.8,25341.0,22870.0,0
VA,22302.0,2,Alexandria,US,38.83,-77.09,18486.0,37.3,99830.0,63261.0,0
VA,22304.0,1,Alexandria,US,38.8,-77.13,47488.0,35.6,76071.0,46825.0,0
VA,22305.0,2,Alexandria,US,38.84,-77.05,16808.0,32.5,83214.0,44423.0,0
VA,22306.0,4,Alexandria,US,38.77,-77.08,34489.0,34.6,67509.0,31953.0,0
VA,22307.0,1,Alexandria,US,38.78,-77.06,10220.0,41.9,114425.0,65489.0,0
VA,22309.0,1,Alexandria,US,38.72,-77.12,35105.0,34.9,80246.0,34727.0,0
VA,22311.0,1,Alexandria,US,38.83,-77.13,18183.0,35.1,61829.0,35213.0,0
VA,22312.0,1,Alexandria,US,38.82,-77.16,32763.0,34.0,75766.0,35273.0,0
VA,22314.0,10,Alexandria,US,38.81,-77.04,31117.0,39.0,121109.0,79975.0,0
VA,22315.0,3,Kingstowne,US,38.77,-77.14,28494.0,37.2,129175.0,53970.0,0
VA,22401.0,4,Fredericksburg,US,38.3,-77.48,27395.0,29.4,51762.0,29090.0,0
VA,22406.0,1,Fredericksburg,US,38.35,-77.51,23556.0,37.8,91826.0,35017.0,0
VA,22407.0,6,Fredericksburg,US,38.29,-77.5,57023.0,36.6,78213.0,31984.0,0
VA,22485.0,1,King George,US,38.35,-77.05,24360.0,37.2,81913.0,34810.0,0
VA,22554.0,2,Stafford,US,38.47,-77.4,54078.0,34.3,105599.0,38895.0,0
VA,22556.0,2,Stafford,US,38.47,-77.41,27359.0,35.4,101184.0,38264.0,0
VA,22601.0,2,Winchester,US,39.17,-78.16,28751.0,36.8,45616.0,26027.0,0
VA,22603.0,2,Winchester,US,39.22,-78.13,14180.0,44.3,59276.0,31667.0,0
VA,22630.0,2,Front Royal,US,38.96,-78.19,31671.0,40.0,58607.0,28581.0,0
VA,22701.0,2,Culpeper,US,38.49,-77.97,33414.0,35.5,60932.0,27277.0,0
VA,22801.0,4,Harrisonburg,US,38.44,-78.84,38455.0,23.7,41060.0,21830.0,0
VA,22807.0,2,Harrisonburg,US,38.43,-78.86,3197.0,19.1,0.0,2189.0,0
VA,22901.0,3,Charlottesville,US,38.09,-78.47,32854.0,41.1,61023.0,40173.0,0
VA,22903.0,3,Charlottesville,US,38.05,-78.5,38869.0,27.4,52191.0,32265.0,0
VA,22911.0,3,Charlottesville,US,38.13,-78.44,18039.0,40.0,76492.0,39493.0,0
VA,22980.0,2,Waynesboro,US,38.06,-78.94,31502.0,41.4,48203.0,23346.0,0
VA,23005.0,1,Ashland,US,37.76,-77.47,15486.0,39.4,55833.0,30760.0,0
VA,23047.0,1,Doswell,US,37.84,-77.45,1705.0,52.3,77805.0,36094.0,0
VA,23059.0,3,Glen Allen,US,37.68,-77.46,34695.0,39.3,106835.0,45702.0,0
VA,23060.0,2,Glen Allen,US,37.65,-77.58,34017.0,38.8,79734.0,37636.0,0
VA,23061.0,1,Gloucester,US,37.4,-76.53,21279.0,44.5,67428.0,30989.0,0
VA,23072.0,1,Gloucester,US,37.4,-76.53,11690.0,41.5,55390.0,28963.0,0
VA,23111.0,2,Mechanicsville,US,37.61,-77.35,37033.0,41.0,72879.0,31736.0,0
VA,23112.0,2,Midlothian,US,37.42,-77.64,50756.0,36.4,82771.0,34192.0,0
VA,23113.0,4,Midlothian,US,37.52,-77.61,24505.0,45.6,107500.0,56773.0,0
VA,23114.0,1,Midlothian,US,37.5,-77.65,18505.0,37.8,89970.0,39480.0,0
VA,23116.0,1,Mechanicsville,US,37.65,-77.4,27470.0,41.8,97277.0,39475.0,0
VA,23185.0,5,Williamsburg,US,37.28,-76.64,47766.0,41.2,70928.0,37433.0,0
VA,23188.0,6,Williamsburg,US,37.37,-76.73,40742.0,44.5,70000.0,36832.0,0
VA,23219.0,2,Richmond,US,37.54,-77.44,3587.0,27.4,19838.0,27387.0,0
VA,23220.0,3,"Richmond,",US,37.56,-77.45,34303.0,26.2,36628.0,26490.0,0
VA,23221.0,1,Richmond,US,37.56,-77.49,15832.0,34.4,60454.0,49116.0,0
VA,23223.0,1,Richmond,US,37.53,-77.42,48938.0,32.8,36855.0,22344.0,0
VA,23225.0,3,Richmond,US,37.53,-77.53,40059.0,37.0,41588.0,26557.0,0
VA,23226.0,5,Richmond,US,37.6,-77.51,15809.0,37.3,80354.0,58623.0,0
VA,23227.0,1,Richmond,US,37.63,-77.46,26302.0,42.3,47407.0,30295.0,0
VA,23228.0,3,Richmond,US,37.64,-77.51,36191.0,34.6,46293.0,25110.0,0
VA,23230.0,4,Richmond,US,37.59,-77.47,5928.0,41.0,50581.0,34013.0,0
VA,23231.0,1,Richmond,US,37.53,-77.36,36285.0,37.7,51445.0,25705.0,0
VA,23233.0,7,Short Pump,US,37.66,-77.57,30131.0,38.7,98553.0,47180.0,0
VA,23235.0,5,Richmond,US,37.55,-77.57,31170.0,43.3,70128.0,35371.0,0
VA,23236.0,1,Richmond,US,37.44,-77.58,26705.0,40.8,70649.0,33193.0,0
VA,23238.0,1,Richmond,US,37.63,-77.68,26083.0,42.7,65682.0,42118.0,0
VA,23284.0,1,Richmond,US,37.55,-77.45,0.0,0.0,0.0,0.0,0
VA,23298.0,1,Richmond,US,37.54,-77.43,0.0,0.0,0.0,0.0,0
VA,23320.0,6,Chesapeake,US,36.78,-76.2,54310.0,36.3,65404.0,31791.0,0
VA,23321.0,1,Chesapeake,US,36.83,-76.41,34883.0,36.3,68585.0,29954.0,0
VA,23322.0,5,Chesapeake,US,36.73,-76.16,62968.0,39.8,92662.0,34256.0,0
VA,23430.0,1,Smithfield,US,36.96,-76.6,17388.0,47.1,67274.0,33190.0,0
VA,23434.0,1,Suffolk,US,36.75,-76.58,49020.0,37.0,53323.0,24672.0,0
